sequence,kind,name,name_zh_hans,category,tag,selection_reasons,image_url,image_source,fallback_image_url,pokopiadex_slug,pokopiadex_category,pokopiadex_tags,infipoke_slug,infipoke_category,infipoke_tag,source_pages,filename,relative_path,downloaded_url,downloaded_source,content_type,bytes,sha256,status,error
624,decorative_item,Iron ore,铁矿石,Materials,,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/dream_ui/iron-ore.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/ironore.webp,iron-ore,Materials,,ironore,Materials,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,624-iron-ore.png,assets/pokopia_image_sources/decorative_item_portraits/624-iron-ore.png,https://pokopiadex.com/images/items/dream_ui/iron-ore.png,pokopiadex_items,image/png,142917,28199243e6595748d598fca85a93dceffdb09d41b16c409036952269c99aef3c,ok,
625,decorative_item,Leppa bread,苹野面包,Food,Food,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/leppa-bread.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/leppabread.webp,leppa-bread,Food,Food,leppabread,Food,Food,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,625-leppa-bread.png,assets/pokopia_image_sources/decorative_item_portraits/625-leppa-bread.png,https://pokopiadex.com/images/items/item_ui/leppa-bread.png,pokopiadex_items,image/png,136684,0a76a57f1a1e776c6e2708cb2b662a2e5c54c89e33f17a2abade769b831d9a2d,ok,
626,decorative_item,Leppa salad,苹野沙拉,Food,Food,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/leppa-salad.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/leppasalad.webp,leppa-salad,Food,Food,leppasalad,Food,Food,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,626-leppa-salad.png,assets/pokopia_image_sources/decorative_item_portraits/626-leppa-salad.png,https://pokopiadex.com/images/items/item_ui/leppa-salad.png,pokopiadex_items,image/png,184366,8abba35df9337ba271122fa6afb9c81582f3f7178770a38d15d30efab878a94c,ok,
627,decorative_item,Moomoo Milk coffee,哞哞牛奶咖啡,Food,Food,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/moomoo-milk-coffee.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/moomoomilkcoffee.webp,moomoo-milk-coffee,Food,Food,moomoomilkcoffee,Food,Food,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,627-moomoo-milk-coffee.png,assets/pokopia_image_sources/decorative_item_portraits/627-moomoo-milk-coffee.png,https://pokopiadex.com/images/items/item_ui/moomoo-milk-coffee.png,pokopiadex_items,image/png,23763,d637d31962410c5175631521c1118ba01ea1997af5c2cbb88ca243b73c206131,ok,
628,decorative_item,Mushroom hamburger steak,蘑菇汉堡排,Food,Food,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/mushroom-hamburger-steak.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/mushroomhamburgersteak.webp,mushroom-hamburger-steak,Food,Food,mushroomhamburgersteak,Food,Food,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,628-mushroom-hamburger-steak.png,assets/pokopia_image_sources/decorative_item_portraits/628-mushroom-hamburger-steak.png,https://pokopiadex.com/images/items/item_ui/mushroom-hamburger-steak.png,pokopiadex_items,image/png,33402,a1196d33544e69b002a77829a9e7bdbf68fa3599271040f78be2d2492c9506d6,ok,
629,decorative_item,Mushroom soup,蘑菇汤,Food,Food,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/mushroom-soup.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/mushroomsoup.webp,mushroom-soup,Food,Food,mushroomsoup,Food,Food,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,629-mushroom-soup.png,assets/pokopia_image_sources/decorative_item_portraits/629-mushroom-soup.png,https://pokopiadex.com/images/items/item_ui/mushroom-soup.png,pokopiadex_items,image/png,158403,b21e9f27b99b9b6929b1d08a7e7801f54b74eaf0addb6c2cdc1130751709679e,ok,
630,decorative_item,Nonburnable garbage,不可燃垃圾,Materials,,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/nonburnable-garbage.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/nonburnablegarbage.webp,nonburnable-garbage,Materials,,nonburnablegarbage,Materials,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,630-nonburnable-garbage.png,assets/pokopia_image_sources/decorative_item_portraits/630-nonburnable-garbage.png,https://pokopiadex.com/images/items/item_ui/nonburnable-garbage.png,pokopiadex_items,image/png,130889,79c5a62a84741be1dc155a4aceba45a23d57a8eca9eb38d65245862faa01ee72,ok,
631,decorative_item,Pecha Berry,桃桃果,Food,Food,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/pecha-berry.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pechaberry.webp,pecha-berry,Food,Food,pechaberry,Food,Food,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,631-pecha-berry.png,assets/pokopia_image_sources/decorative_item_portraits/631-pecha-berry.png,https://pokopiadex.com/images/items/item_ui/pecha-berry.png,pokopiadex_items,image/png,27083,ec884be41f34265c8d738c45b998b2fef6a0f730e3f9bf4b641a9ba6cf7ef67d,ok,
632,decorative_item,Pink paint,粉色颜料,Materials,,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/pink-paint.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pinkpaint.webp,pink-paint,Materials,,pinkpaint,Materials,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,632-pink-paint.png,assets/pokopia_image_sources/decorative_item_portraits/632-pink-paint.png,https://pokopiadex.com/images/items/item_ui/pink-paint.png,pokopiadex_items,image/png,30195,cd77fd20e472b345e492bd703a5a8733e2eccb13d3f5a5067af94f00d2197025,ok,
633,decorative_item,Pokémetal,宝可梦金属,Materials,,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/pokemetal.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokemetal.webp,pokemetal,Materials,,pokemetal,Materials,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,633-pokemetal.png,assets/pokopia_image_sources/decorative_item_portraits/633-pokemetal.png,https://pokopiadex.com/images/items/item_ui/pokemetal.png,pokopiadex_items,image/png,119052,34bed5039bf47a747f2cd5bd5c440a4fdb3c97864b17a2eab4c481a5d30d9d5e,ok,
634,decorative_item,Pokémetal fragment,宝可金属碎片,Materials,,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/pokemetal-fragment.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokemetalfragment.webp,pokemetal-fragment,Materials,,pokemetalfragment,Materials,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,634-pokemetal-fragment.png,assets/pokopia_image_sources/decorative_item_portraits/634-pokemetal-fragment.png,https://pokopiadex.com/images/items/item_ui/pokemetal-fragment.png,pokopiadex_items,image/png,162508,3d2a6f5f75b02517cc7e973ee8790a43a693a9c3b8f5a84af3d1b2c90f8929b3,ok,
635,decorative_item,Potato,马铃薯,Food,Food,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/potato.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/potato.webp,potato,Food,Food,potato,Food,Food,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,635-potato.png,assets/pokopia_image_sources/decorative_item_portraits/635-potato.png,https://pokopiadex.com/images/items/item_ui/potato.png,pokopiadex_items,image/png,22720,d008d3a1bab6072d382000665e71d9dee543d0c41f61a5d980881f1cf2ce669a,ok,
636,decorative_item,Potato Hamburger Steak,马铃薯汉堡排,Food,Food,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/potato-hamburger-steak.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/potatohamburgersteak.webp,potato-hamburger-steak,Food,Food,potatohamburgersteak,Food,Food,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,636-potato-hamburger-steak.png,assets/pokopia_image_sources/decorative_item_portraits/636-potato-hamburger-steak.png,https://pokopiadex.com/images/items/item_ui/potato-hamburger-steak.png,pokopiadex_items,image/png,34596,7f4b0e47c416ce4404492dc55ed01dbfed4c1dd0cc62b4395b3e07e45872f788,ok,
637,decorative_item,Rare Candy,神奇糖果,Food,Food,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/rare-candy.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/rarecandy.webp,rare-candy,Food,Food,rarecandy,Food,Food,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,637-rare-candy.png,assets/pokopia_image_sources/decorative_item_portraits/637-rare-candy.png,https://pokopiadex.com/images/items/item_ui/rare-candy.png,pokopiadex_items,image/png,20817,c3e396ce1f854d85e45e412bd49d95b9eacfcfac34b81d16308b818f7f061795,ok,
638,decorative_item,Rare Pokémetal fragment,稀有宝可金属碎片,Materials,,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/rare-pokemetal-fragment.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/rarepokemetalfragment.webp,rare-pokemetal-fragment,Materials,,rarepokemetalfragment,Materials,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,638-rare-pokemetal-fragment.png,assets/pokopia_image_sources/decorative_item_portraits/638-rare-pokemetal-fragment.png,https://pokopiadex.com/images/items/item_ui/rare-pokemetal-fragment.png,pokopiadex_items,image/png,42375,b1ae9bee64b0fe199f9e1368647d2583078565ebc64042416f621081d2eebb30,ok,
639,decorative_item,Rawst Berry,莓莓果,Food,Food,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/rawst-berry.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/rawstberry.webp,rawst-berry,Food,Food,rawstberry,Food,Food,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,639-rawst-berry.png,assets/pokopia_image_sources/decorative_item_portraits/639-rawst-berry.png,https://pokopiadex.com/images/items/item_ui/rawst-berry.png,pokopiadex_items,image/png,32476,074963eff7ac272298bc709f2ed3e43b19f25df40ed88dd60c403c6bf6a05855,ok,
640,decorative_item,Recycled bread,重制面包,Food,Food,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/recycled-bread.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/recycledbread.webp,recycled-bread,Food,Food,recycledbread,Food,Food,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,640-recycled-bread.png,assets/pokopia_image_sources/decorative_item_portraits/640-recycled-bread.png,https://pokopiadex.com/images/items/item_ui/recycled-bread.png,pokopiadex_items,image/png,28158,6b87a42abc62f3f733fc45ffa048043850b018ec915749dc0065a3db4a35cfd0,ok,
641,decorative_item,Red paint,红色颜料,Materials,,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/red-paint.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/redpaint.webp,red-paint,Materials,,redpaint,Materials,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,641-red-paint.png,assets/pokopia_image_sources/decorative_item_portraits/641-red-paint.png,https://pokopiadex.com/images/items/item_ui/red-paint.png,pokopiadex_items,image/png,32311,7c9cdc3beeb0ff2eaf64b21bdda409448efec0e007425430236f5ffd7f04c06a,ok,
642,decorative_item,Roserade Tea,罗丝雷朵茶,Food,Food,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/roserade-tea.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/roseradetea.webp,roserade-tea,Food,Food,roseradetea,Food,Food,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,642-roserade-tea.png,assets/pokopia_image_sources/decorative_item_portraits/642-roserade-tea.png,https://pokopiadex.com/images/items/item_ui/roserade-tea.png,pokopiadex_items,image/png,23928,819776835f985b6367865a21088e4c51d8c7e1afe030704d11ce4c1fa534d9aa,ok,
643,decorative_item,Sea glass fragments,海玻璃碎片,Materials,,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/dream_ui/sea-glass-fragments.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/seaglassfragments.webp,sea-glass-fragments,Materials,,seaglassfragments,Materials,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,643-sea-glass-fragments.png,assets/pokopia_image_sources/decorative_item_portraits/643-sea-glass-fragments.png,https://pokopiadex.com/images/items/dream_ui/sea-glass-fragments.png,pokopiadex_items,image/png,154458,d5ea5395e47863f935991da500a2fe38523363aefaa4218324e57442890af3a7,ok,
644,decorative_item,Seaweed salad,海藻沙拉,Food,Food,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/seaweed-salad.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/seaweedsalad.webp,seaweed-salad,Food,Food,seaweedsalad,Food,Food,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,644-seaweed-salad.png,assets/pokopia_image_sources/decorative_item_portraits/644-seaweed-salad.png,https://pokopiadex.com/images/items/item_ui/seaweed-salad.png,pokopiadex_items,image/png,40712,2484746fd0e65edaf1141249565c25e5bff38e423344a6dc15322f926467506a,ok,
645,decorative_item,Seaweed soup,海藻汤,Food,Food,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/seaweed-soup.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/seaweedsoup.webp,seaweed-soup,Food,Food,seaweedsoup,Food,Food,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,645-seaweed-soup.png,assets/pokopia_image_sources/decorative_item_portraits/645-seaweed-soup.png,https://pokopiadex.com/images/items/item_ui/seaweed-soup.png,pokopiadex_items,image/png,141008,1ca953a0189a271d8a5d10e24065a9df69e481d4cc202706827e58810ad8afee,ok,
646,decorative_item,Shredded salad,丝丝沙拉,Food,Food,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/shredded-salad.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/shreddedsalad.webp,shredded-salad,Food,Food,shreddedsalad,Food,Food,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,646-shredded-salad.png,assets/pokopia_image_sources/decorative_item_portraits/646-shredded-salad.png,https://pokopiadex.com/images/items/item_ui/shredded-salad.png,pokopiadex_items,image/png,38092,75956ecb2ec8b7d41249f46c8293b386c6daf7458116fbf12debc39621aba7e6,ok,
647,decorative_item,Soda Pop,苏打汽水,Food,Food,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/soda-pop.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/sodapop.webp,soda-pop,Food,Food,sodapop,Food,Food,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,647-soda-pop.png,assets/pokopia_image_sources/decorative_item_portraits/647-soda-pop.png,https://pokopiadex.com/images/items/item_ui/soda-pop.png,pokopiadex_items,image/png,19512,9e3100a34fee73f61de1ad95f78f9acee5ad6c43518947709a0f5fcf66792e4e,ok,
648,decorative_item,Squishy clay,柔软黏土,Materials,,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/squishy-clay.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/squishyclay.webp,squishy-clay,Materials,,squishyclay,Materials,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,648-squishy-clay.png,assets/pokopia_image_sources/decorative_item_portraits/648-squishy-clay.png,https://pokopiadex.com/images/items/item_ui/squishy-clay.png,pokopiadex_items,image/png,97697,42a15e55eb5a06aecb1af57ec4856bbecbf1750a8777aa41f1ab8c4d86f8e5df,ok,
649,decorative_item,Stardust,星星沙子,Materials,,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/stardust.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/stardust.webp,stardust,Materials,,stardust,Materials,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,649-stardust.png,assets/pokopia_image_sources/decorative_item_portraits/649-stardust.png,https://pokopiadex.com/images/items/item_ui/stardust.png,pokopiadex_items,image/png,149812,991bf105487ab055d9a5e89059b8bd029177ed3a414e9baf77b73e858b1e5336,ok,
650,decorative_item,Stone,石头,Materials,,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/stone.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/stone.webp,stone,Materials,,stone,Materials,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,650-stone.png,assets/pokopia_image_sources/decorative_item_portraits/650-stone.png,https://pokopiadex.com/images/items/item_ui/stone.png,pokopiadex_items,image/png,90369,74060baa18244b354ff6a921ae6df881ef233064fe70744130dc9fd6a50b9505,ok,
651,decorative_item,Tomato,番茄,Food,Food,pokopiadex_placeable_food_or_material_favorite_category_ids,https://pokopiadex.com/images/items/item_ui/tomato.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/tomato.webp,tomato,Food,Food,tomato,Food,Food,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,651-tomato.png,assets/pokopia_image_sources/decorative_item_portraits/651-tomato.png,https://pokopiadex.com/images/items/item_ui/tomato.png,pokopiadex_items,image/png,35963,d83e780c90f6dff021a1a2dbaec03fe39be53b4ba312091eb97a012c4828490d,ok,
